date,t2m_max_c,rh_min_pct,wind10m_max_ms,precip_mm,lat_center,lon_center,cell_id
2025-06-20,15.2,67,9.1,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-21,15.7,68,8.81,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-22,16.2,68,9.04,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-23,17.9,72,5.55,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-24,16.5,75,4.32,0.5,37.5,-122.5,37.5000_-122.5000
2025-06-25,15.5,79,4.4,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-26,15.7,79,4.93,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-27,18.1,71,3.69,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-28,17.5,74,5.74,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-29,16.4,76,5.22,0.0,37.5,-122.5,37.5000_-122.5000
2025-06-30,17.0,75,4.54,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-01,17.3,76,4.0,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-02,15.4,79,3.58,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-03,15.4,77,5.12,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-04,16.1,73,4.05,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-05,15.7,75,4.43,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-06,16.1,77,4.32,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-07,16.2,77,7.13,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-08,17.9,72,6.83,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-09,17.3,76,4.69,0.1,37.5,-122.5,37.5000_-122.5000
2025-07-10,18.1,75,4.32,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-11,18.6,73,4.07,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-12,17.0,78,7.29,0.1,37.5,-122.5,37.5000_-122.5000
2025-07-13,16.9,77,6.9,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-14,18.0,74,4.21,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-15,15.4,80,8.09,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-16,16.1,76,7.47,0.9,37.5,-122.5,37.5000_-122.5000
2025-07-17,17.2,76,4.72,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-18,16.6,76,4.02,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-19,15.5,80,3.81,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-20,14.4,83,4.22,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-21,15.3,85,3.88,0.8,37.5,-122.5,37.5000_-122.5000
2025-07-22,15.5,85,3.92,0.7,37.5,-122.5,37.5000_-122.5000
2025-07-23,16.6,75,4.4,0.1,37.5,-122.5,37.5000_-122.5000
2025-07-24,16.5,78,4.15,0.2,37.5,-122.5,37.5000_-122.5000
2025-07-25,16.1,81,4.79,0.6,37.5,-122.5,37.5000_-122.5000
2025-07-26,16.1,78,4.81,0.5,37.5,-122.5,37.5000_-122.5000
2025-07-27,16.3,77,4.78,0.4,37.5,-122.5,37.5000_-122.5000
2025-07-28,16.3,77,4.24,0.2,37.5,-122.5,37.5000_-122.5000
2025-07-29,17.4,75,4.54,0.0,37.5,-122.5,37.5000_-122.5000
2025-07-30,17.2,80,4.85,0.7,37.5,-122.5,37.5000_-122.5000
2025-07-31,17.0,82,4.86,0.1,37.5,-122.5,37.5000_-122.5000
2025-08-01,16.7,83,4.78,0.4,37.5,-122.5,37.5000_-122.5000
2025-08-02,16.3,82,4.57,0.2,37.5,-122.5,37.5000_-122.5000
2025-08-03,17.1,72,4.99,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-04,18.1,68,5.26,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-05,17.7,72,4.79,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-06,20.8,63,3.67,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-07,18.5,74,4.25,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-08,21.3,66,4.05,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-09,20.1,67,4.82,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-10,18.4,74,4.89,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-11,17.9,78,3.78,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-12,17.9,78,3.69,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-13,18.4,80,3.68,0.4,37.5,-122.5,37.5000_-122.5000
2025-08-14,17.7,78,4.67,0.2,37.5,-122.5,37.5000_-122.5000
2025-08-15,19.0,76,5.96,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-16,18.0,85,6.41,1.7,37.5,-122.5,37.5000_-122.5000
2025-08-17,17.5,81,4.07,0.9,37.5,-122.5,37.5000_-122.5000
2025-08-18,19.0,65,3.54,0.2,37.5,-122.5,37.5000_-122.5000
2025-08-19,19.8,66,3.72,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-20,22.8,58,4.07,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-21,22.4,63,4.07,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-22,19.1,72,3.66,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-23,17.9,84,3.08,0.1,37.5,-122.5,37.5000_-122.5000
2025-08-24,18.6,80,3.55,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-25,19.9,74,4.25,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-26,19.3,72,4.71,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-27,19.0,73,4.1,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-28,20.9,66,3.53,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-29,18.8,74,3.36,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-30,24.2,49,3.72,0.0,37.5,-122.5,37.5000_-122.5000
2025-08-31,23.6,54,4.43,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-01,21.7,64,3.69,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-02,20.6,69,5.98,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-03,19.7,69,7.12,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-04,18.9,79,3.86,0.2,37.5,-122.5,37.5000_-122.5000
2025-09-05,18.9,77,4.2,0.1,37.5,-122.5,37.5000_-122.5000
2025-09-06,19.7,70,3.6,0.4,37.5,-122.5,37.5000_-122.5000
2025-09-07,21.8,71,3.56,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-08,21.2,72,4.67,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-09,19.9,81,4.61,5.7,37.5,-122.5,37.5000_-122.5000
2025-09-10,18.6,79,4.45,1.2,37.5,-122.5,37.5000_-122.5000
2025-09-11,18.8,78,4.55,0.7,37.5,-122.5,37.5000_-122.5000
2025-09-12,19.3,76,4.11,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-13,18.9,73,4.65,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-14,21.6,79,4.12,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-15,26.1,52,3.51,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-16,22.9,68,2.48,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-17,23.1,62,2.95,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-18,21.3,63,3.82,0.3,37.5,-122.5,37.5000_-122.5000
2025-09-19,20.5,75,3.41,1.4,37.5,-122.5,37.5000_-122.5000
2025-09-20,21.8,73,3.48,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-21,20.8,66,3.21,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-22,22.5,68,2.52,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-23,31.4,36,3.56,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-24,24.4,55,5.8,2.0,37.5,-122.5,37.5000_-122.5000
2025-09-25,22.2,72,3.45,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-26,22.1,58,3.1,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-27,19.7,64,7.07,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-28,19.2,77,5.74,0.0,37.5,-122.5,37.5000_-122.5000
2025-09-29,20.0,70,5.35,0.2,37.5,-122.5,37.5000_-122.5000
2025-09-30,19.6,73,5.39,1.6,37.5,-122.5,37.5000_-122.5000
2025-06-01,34.8,9,3.43,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-02,29.0,14,3.68,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-03,28.9,24,2.69,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-04,29.2,23,3.86,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-05,28.2,24,3.25,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-06,28.6,26,2.91,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-07,31.2,18,3.79,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-08,32.2,18,3.91,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-09,33.8,21,2.94,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-10,33.1,16,2.9,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-11,31.0,8,3.65,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-12,30.0,10,4.16,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-13,28.3,12,4.56,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-14,28.2,9,4.27,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-15,30.4,10,1.82,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-16,29.4,4,4.28,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-17,29.4,7,4.8,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-18,33.0,14,4.14,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-19,32.2,4,5.61,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-20,23.9,13,5.41,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-21,20.4,24,5.87,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-22,23.9,20,4.23,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-23,27.5,17,4.43,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-24,28.6,17,4.51,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-25,30.5,15,2.36,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-26,30.0,13,3.29,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-27,32.2,19,3.0,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-28,32.8,20,2.71,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-29,33.2,15,2.71,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-30,32.5,15,3.66,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-01,32.2,16,4.64,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-02,33.0,16,5.0,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-03,32.0,9,5.38,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-04,26.5,20,5.47,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-05,28.2,17,4.51,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-06,29.9,15,2.4,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-07,30.8,20,2.57,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-08,30.1,19,2.38,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-09,30.0,18,2.95,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-10,33.5,14,3.71,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-11,35.2,14,3.62,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-12,34.6,17,2.78,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-13,34.3,19,1.65,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-14,34.8,16,1.78,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-15,34.0,16,1.69,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-16,31.6,19,1.96,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-17,30.7,21,2.15,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-18,30.5,22,2.3,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-19,31.6,20,1.73,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-20,32.0,18,2.2,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-21,31.2,18,3.16,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-22,26.6,28,2.82,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-23,26.4,32,2.12,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-24,26.2,32,2.37,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-25,27.5,32,1.7,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-26,27.8,25,2.91,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-27,28.1,26,2.38,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-28,30.0,25,2.48,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-29,30.8,18,3.57,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-30,30.0,17,4.15,0.0,37.5,-121.5,37.5000_-121.5000
2025-07-31,30.5,22,2.3,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-01,31.0,20,1.72,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-02,31.1,18,3.02,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-03,31.1,10,5.15,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-04,28.4,14,5.26,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-05,29.0,17,5.17,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-06,31.9,18,2.67,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-07,31.5,16,2.8,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-08,33.7,19,2.26,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-09,34.2,20,3.28,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-10,34.5,20,2.8,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-11,36.6,9,2.04,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-12,35.9,9,2.47,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-13,34.2,9,2.83,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-14,31.7,18,2.72,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-15,31.6,19,4.35,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-16,29.7,21,5.2,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-17,26.4,29,5.01,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-18,26.6,22,3.01,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-19,29.2,20,2.83,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-20,31.5,16,4.5,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-21,34.4,13,4.1,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-22,35.4,13,3.31,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-23,35.8,16,2.0,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-24,34.1,19,2.88,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-25,33.5,25,2.15,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-26,32.6,19,2.82,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-27,31.5,8,2.76,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-28,31.4,9,2.55,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-29,31.8,16,2.76,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-30,32.8,16,4.25,0.0,37.5,-121.5,37.5000_-121.5000
2025-08-31,33.5,13,4.5,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-01,34.5,14,4.25,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-02,34.8,15,4.07,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-03,32.8,18,2.8,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-04,32.2,13,2.76,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-05,30.7,13,2.15,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-06,28.5,22,1.95,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-07,26.5,24,2.58,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-08,26.4,28,1.86,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-09,24.0,33,2.27,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-10,21.5,43,2.54,0.8,37.5,-121.5,37.5000_-121.5000
2025-09-11,21.2,50,2.32,1.9,37.5,-121.5,37.5000_-121.5000
2025-09-12,25.4,36,3.96,0.2,37.5,-121.5,37.5000_-121.5000
2025-09-13,26.7,35,3.86,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-14,27.0,21,3.29,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-15,29.8,24,2.65,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-16,31.4,19,2.76,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-17,31.4,19,3.4,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-18,30.4,21,3.78,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-19,26.0,32,2.95,1.4,37.5,-121.5,37.5000_-121.5000
2025-09-20,25.5,41,2.36,1.6,37.5,-121.5,37.5000_-121.5000
2025-09-21,28.0,29,3.63,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-22,29.1,26,3.54,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-23,31.6,19,2.91,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-24,30.6,19,3.6,2.8,37.5,-121.5,37.5000_-121.5000
2025-09-25,26.4,39,3.97,8.3,37.5,-121.5,37.5000_-121.5000
2025-09-26,28.0,22,3.58,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-27,27.6,25,1.72,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-28,24.6,43,3.11,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-29,23.1,48,2.79,0.0,37.5,-121.5,37.5000_-121.5000
2025-09-30,20.8,43,4.29,0.0,37.5,-121.5,37.5000_-121.5000
2025-06-01,39.6,13,4.17,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-02,35.4,21,4.49,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-03,32.2,22,5.81,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-04,32.7,25,4.11,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-05,32.7,29,4.6,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-06,32.6,26,5.29,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-07,33.8,24,5.61,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-08,33.5,25,5.53,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-09,34.0,32,4.72,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-10,34.3,31,5.01,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-11,32.7,20,5.45,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-12,31.0,22,5.06,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-13,31.2,21,4.42,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-14,31.5,18,5.48,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-15,33.2,17,4.35,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-16,33.0,14,5.12,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-17,32.8,15,4.7,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-18,35.7,19,5.0,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-19,35.8,15,5.74,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-20,31.6,14,6.43,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-21,27.8,15,7.46,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-22,29.1,14,7.13,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-23,32.0,15,4.53,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-24,32.9,18,4.31,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-25,34.0,19,5.52,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-26,34.0,20,5.02,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-27,36.5,16,4.21,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-28,38.0,15,3.28,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-29,38.0,16,5.02,0.0,37.5,-120.5,37.5000_-120.5000
2025-06-30,37.3,15,5.54,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-01,36.9,17,5.52,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-02,36.9,16,5.82,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-03,36.8,17,4.37,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-04,34.0,18,5.73,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-05,32.5,15,6.54,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-06,35.0,14,4.49,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-07,36.0,14,4.47,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-08,36.2,16,6.64,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-09,34.2,20,6.62,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-10,37.5,15,5.2,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-11,40.1,15,3.86,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-12,40.0,14,4.58,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-13,39.0,17,5.55,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-14,39.3,14,4.93,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-15,38.9,15,5.27,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-16,37.7,18,5.48,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-17,35.0,22,5.24,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-18,36.2,20,5.49,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-19,36.1,20,5.0,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-20,36.8,12,4.38,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-21,36.9,13,4.64,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-22,32.0,25,6.18,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-23,31.6,26,5.65,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-24,32.5,24,5.97,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-25,32.5,25,6.3,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-26,32.5,24,6.04,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-27,33.2,24,5.24,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-28,34.9,22,5.13,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-29,36.3,18,4.88,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-30,36.0,16,5.67,0.0,37.5,-120.5,37.5000_-120.5000
2025-07-31,36.0,16,5.07,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-01,37.5,15,4.84,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-02,37.8,13,4.78,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-03,36.3,16,4.29,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-04,35.7,15,4.89,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-05,34.2,16,4.73,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-06,37.0,14,4.21,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-07,37.5,14,4.13,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-08,39.3,14,4.74,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-09,40.5,14,4.18,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-10,40.3,15,5.17,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-11,40.1,15,4.98,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-12,38.6,16,4.9,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-13,36.7,20,4.92,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-14,35.2,22,4.45,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-15,36.9,19,3.61,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-16,36.8,20,3.73,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-17,34.0,23,6.33,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-18,32.8,18,5.6,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-19,35.1,17,4.73,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-20,37.0,12,5.33,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-21,39.6,13,5.63,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-22,40.7,11,3.99,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-23,40.8,11,4.09,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-24,40.7,13,5.31,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-25,40.0,20,6.06,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-26,38.8,19,4.97,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-27,36.8,19,7.19,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-28,36.3,17,6.22,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-29,36.1,16,5.08,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-30,39.0,13,5.64,0.0,37.5,-120.5,37.5000_-120.5000
2025-08-31,40.3,10,5.99,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-01,40.7,11,5.01,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-02,40.8,12,5.63,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-03,39.2,19,6.28,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-04,37.3,18,5.24,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-05,35.5,23,5.87,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-06,33.5,21,4.78,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-07,33.2,21,5.83,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-08,32.2,22,4.76,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-09,32.2,23,5.35,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-10,30.0,26,6.41,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-11,29.5,31,4.14,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-12,31.4,29,5.2,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-13,32.7,27,4.56,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-14,32.3,21,4.98,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-15,35.0,20,4.36,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-16,37.8,13,1.96,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-17,38.0,13,4.25,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-18,37.2,14,4.73,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-19,32.7,28,5.15,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-20,33.2,27,4.66,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-21,33.8,26,4.39,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-22,35.0,22,4.44,0.0,37.5,-120.5,37.5000_-120.5000
2025-09-23,37.3,17,3.34,0.0,37.5,-120.5,37.5000_-120.5000
